categoria_dettaglio;anno;anno_mese;N;H;Hn;H_base;Hn_base;Hn_year;delta_Hn_month_vs_base;delta_Hn_month_vs_year;delta_Hn_year
Auto Aziendali;2017;2017-07;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2017;2017-08;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2017;2017-09;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2017;2017-10;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2017;2017-11;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2017;2017-12;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-01;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-02;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-03;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-04;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-05;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-06;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-07;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-08;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-09;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-10;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-11;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2018;2018-12;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-01;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-02;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-03;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-04;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-05;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-06;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-07;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-08;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-09;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-10;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-11;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2019;2019-12;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-01;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-02;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-03;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-04;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-05;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-06;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-07;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-08;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-09;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-10;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-11;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2020;2020-12;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2021;2021-01;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-02;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-03;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-04;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-05;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-06;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-07;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-08;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-09;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-10;2;0.8112781244591328;0.8112781244591328;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.6165093427143326;0.45791878943771147;0.1585905532766211
Auto Aziendali;2021;2021-11;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2021;2021-12;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.35335933502142136;0.7235270523096893;0.5649364990330682;0.1585905532766211
Auto Aziendali;2022;2022-01;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-02;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-03;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-04;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-05;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-06;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-07;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-08;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-09;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-10;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-11;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2022;2022-12;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-01;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-02;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-03;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-04;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-05;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-06;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-07;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-08;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-09;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-10;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-11;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2023;2023-12;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.37123232664087563;0.7235270523096893;0.5470635074136139;0.17646354489607538
Auto Aziendali;2024;2024-01;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.7235270523096893;0.13116924785322048;0.5923578044564688
Auto Aziendali;2024;2024-02;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.7235270523096893;0.13116924785322048;0.5923578044564688
Auto Aziendali;2024;2024-03;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.7235270523096893;0.13116924785322048;0.5923578044564688
Auto Aziendali;2024;2024-04;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.7235270523096893;0.13116924785322048;0.5923578044564688
Auto Aziendali;2024;2024-05;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.7235270523096893;0.13116924785322048;0.5923578044564688
Auto Aziendali;2024;2024-06;2;1.0;1.0;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.8052312182551997;0.21287341379873093;0.5923578044564688
Auto Aziendali;2024;2024-07;2;1.0;1.0;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.8052312182551997;0.21287341379873093;0.5923578044564688
Auto Aziendali;2024;2024-08;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.7235270523096893;0.13116924785322048;0.5923578044564688
Auto Aziendali;2024;2024-09;2;1.0;1.0;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.8052312182551997;0.21287341379873093;0.5923578044564688
Auto Aziendali;2024;2024-10;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.7235270523096893;0.13116924785322048;0.5923578044564688
Auto Aziendali;2024;2024-11;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.7235270523096893;0.13116924785322048;0.5923578044564688
Auto Aziendali;2024;2024-12;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.7871265862012691;0.7235270523096893;0.13116924785322048;0.5923578044564688
Auto Aziendali;2025;2025-01;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.5435644431995964;0.7235270523096893;0.37473139085489315;0.3487956614547961
Auto Aziendali;2025;2025-02;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.5435644431995964;0.7235270523096893;0.37473139085489315;0.3487956614547961
Auto Aziendali;2025;2025-03;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.5435644431995964;0.7235270523096893;0.37473139085489315;0.3487956614547961
Auto Aziendali;2025;2025-04;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.5435644431995964;0.7235270523096893;0.37473139085489315;0.3487956614547961
Auto Aziendali;2025;2025-05;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.5435644431995964;0.7235270523096893;0.37473139085489315;0.3487956614547961
Auto Aziendali;2025;2025-06;1;0.9182958340544896;0.9182958340544896;0.19476878174480025;0.19476878174480025;0.5435644431995964;0.7235270523096893;0.37473139085489315;0.3487956614547961
Prestito bancario;2017;2017-05;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.7642045065086203;0.7439243811328546;0.1540913275458693;0.5898330535869853
Prestito bancario;2017;2017-07;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.7642045065086203;0.7439243811328546;0.1540913275458693;0.5898330535869853
Prestito bancario;2017;2017-08;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.7642045065086203;0.7439243811328546;0.1540913275458693;0.5898330535869853
Prestito bancario;2017;2017-09;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.7642045065086203;0.7439243811328546;0.1540913275458693;0.5898330535869853
Prestito bancario;2017;2017-10;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.7642045065086203;0.7439243811328546;0.1540913275458693;0.5898330535869853
Prestito bancario;2017;2017-11;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.7642045065086203;0.7439243811328546;0.1540913275458693;0.5898330535869853
Prestito bancario;2017;2017-12;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.7642045065086203;0.7439243811328546;0.1540913275458693;0.5898330535869853
Prestito bancario;2018;2018-01;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-02;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-03;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-04;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-05;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-06;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-07;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-08;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-09;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-10;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-11;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2018;2018-12;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2019;2019-01;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2019;2019-02;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2019;2019-03;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2019;2019-04;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2019;2019-05;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2019;2019-06;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2019;2019-07;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
Prestito bancario;2019;2019-08;1;0.9182958340544896;0.9182958340544896;0.17437145292163492;0.17437145292163492;0.37123232664087563;0.7439243811328546;0.5470635074136139;0.19686087371924071
